"Philosopher","Influenced"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/James_Joyce"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Martin_Buber"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Jean_Bodin"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Jewish_philosophy"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Michael_Friedländer"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Émile_Boutroux"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Louis_Lavelle"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Pierre_Janet"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/François_Picavet"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Félix_Ravaisson-Mollien"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Victor_Cousin"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Maurice_Blondel"
"http://dbpedia.org/resource/Maine_de_Biran","http://dbpedia.org/resource/Michel_Henry"
"http://dbpedia.org/resource/Manfred_Frank","http://dbpedia.org/resource/Lorenz_Bruno_Puntel"
"http://dbpedia.org/resource/Norwood_Russell_Hanson","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Odo_Marquard","http://dbpedia.org/resource/Gerd_B._Achenbach"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Al-Khazini"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Sadegh_Hedayat"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Edward_FitzGerald_(poet)"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Nasir_al-Din_al-Tusi"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Jean_Chapelain"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/John_Wallis"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Amin_Maalouf"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/André_Gide"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Giovanni_Girolamo_Saccheri"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Nizami_Aruzi"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Henri_Cazalis"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Maurice_Bouchor"
"http://dbpedia.org/resource/Omar_Khayyam","http://dbpedia.org/resource/Hafez"
"http://dbpedia.org/resource/Cheng_Yi_(philosopher)","http://dbpedia.org/resource/Zhu_Xi"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Severino_Di_Giovanni"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Bruno_Filippi"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Edward_Gibbon"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Blaise_Pascal"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Antoine_Arnauld"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Arthur_Schopenhauer"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Nicolas_Malebranche"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Noam_Chomsky"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Christiaan_Huygens"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Jacques-Bénigne_Bossuet"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Wendell_Berry"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Whitall_Perry"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Alain_de_Benoist"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Algis_Uždavinys"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Dominique_Venner"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Dragoš_Kalajić"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Seraphim_Rose"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Valentin_Tomberg"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Ramón_Mujica_Pinilla"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Hamza_Yusuf"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Hans_Thomas_Hakl"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Jean_Hani"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Richard_Smoley"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Boris_Mouravieff"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Gary_Snyder"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Philip_Sherrard"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Jean_Borella"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Arturo_Reghini"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Joseph_Epes_Brown"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Wolfgang_Smith"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Ananda_Coomaraswamy"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Francis_Parker_Yockey"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Julius_Evola"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Harry_Oldmeadow"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/James_Cutsinger"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Jacob_Needleman"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Seyyed_Hossein_Nasr"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Huston_Smith"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Ali_Lakhani"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Bernard_Philip_Kelly"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Michel_Valsan"
"http://dbpedia.org/resource/Reza_Davari_Ardakani","http://dbpedia.org/resource/Musa_Najafi"
"http://dbpedia.org/resource/Reza_Davari_Ardakani","http://dbpedia.org/resource/Bijan_Abdolkarimi"
"http://dbpedia.org/resource/Richard_Avenarius","http://dbpedia.org/resource/Ernst_Mach"
"http://dbpedia.org/resource/Richard_Avenarius","http://dbpedia.org/resource/Alexander_Bogdanov"
"http://dbpedia.org/resource/Richard_Avenarius","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Richard_Avenarius","http://dbpedia.org/resource/Anatoly_Lunacharsky"
"http://dbpedia.org/resource/Richard_Boyd","http://dbpedia.org/resource/Hilary_Putnam"
"http://dbpedia.org/resource/Richard_Boyd","http://dbpedia.org/resource/Jason_Josephson_Storm"
"http://dbpedia.org/resource/Richard_Boyd","http://dbpedia.org/resource/David_O._Brink"
"http://dbpedia.org/resource/Richard_Boyd","http://dbpedia.org/resource/Stathis_Psillos"
"http://dbpedia.org/resource/Richard_Brandt","http://dbpedia.org/resource/Allan_Gibbard"
"http://dbpedia.org/resource/Richard_Brandt","http://dbpedia.org/resource/Peter_Railton"
"http://dbpedia.org/resource/Richard_Cantillon","http://dbpedia.org/resource/Victor_de_Riqueti,_marquis_de_Mirabeau"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Edward_S._Casey"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Nancy_Fraser"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Rainer_Forst"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Andrew_Arato"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Seyla_Benhabib"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Simon_Critchley"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Robert_B._Westbrook_(historian)"
"http://dbpedia.org/resource/Richard_Popkin","http://dbpedia.org/resource/Luciano_Floridi"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Alice_Crary"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Laurence_BonJour"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Cornel_West"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Jeffrey_Stout"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Chantal_Mouffe"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Jürgen_Habermas"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/David_Macarthur"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Richard_J._Bernstein"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Richard_Posner"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Robert_Brandom"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Gianni_Vattimo"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Michael_Williams_(philosopher)"
"http://dbpedia.org/resource/Richard_Sylvan","http://dbpedia.org/resource/Graham_Priest"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Jorge_Ferrer"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Ken_Wilber"
"http://dbpedia.org/resource/Richard_Taylor_(philosopher)","http://dbpedia.org/resource/David_Foster_Wallace"
"http://dbpedia.org/resource/Richard_Thomas_Alexander","http://dbpedia.org/resource/Agnes_Snyder"
"http://dbpedia.org/resource/Richard_Thomas_Alexander","http://dbpedia.org/resource/Peter_Sammartino"
"http://dbpedia.org/resource/Rigas_Feraios","http://dbpedia.org/resource/Greek_War_of_Independence"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Alan_Moore"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Peter_Lamborn_Wilson"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Axel_Honneth"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Diego_Bubbio"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Paul_Redding"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Robert_Brandom"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Simon_Lumsden"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Allen_Speight"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Terry_Pinkard"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Stanley_Hauerwas"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Mark_Lance"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Jeffrey_Stout"
"http://dbpedia.org/resource/Robert_Filmer","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Robert_Gilpin","http://dbpedia.org/resource/Stephen_D._Krasner"
"http://dbpedia.org/resource/Robert_Nozick","http://dbpedia.org/resource/Jan_Narveson"
"http://dbpedia.org/resource/Roberto_Mangabeira_Unger","http://dbpedia.org/resource/Lee_Smolin"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Albert_Camus"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Dorothy_Day"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Peter_Winch"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Dewi_Zephaniah_Phillips"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Diogenes_Allen"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Susan_Sontag"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Pope_Francis"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Pope_Paul_VI"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Anne_Carson"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Flannery_O'Connor"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Cornel_West"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Czesław_Miłosz"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Jean-Luc_Godard"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Roger_Scruton"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/János_Pilinszky"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Tim_Keller_(pastor)"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Thomas_Merton"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Christian_Wiman"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Pankaj_Mishra"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Giorgio_Agamben"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Iris_Murdoch"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Alenka_Zupančič"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Alexis_Tsipras"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Duane_Rousselle"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Srećko_Horvat"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Yanis_Varoufakis"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Jodi_Dean"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Mark_Fisher"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Eric_Santner"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Michael_Brooks_(political_commentator)"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Mladen_Dolar"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Euclid_of_Megara"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Phaedo_of_Elis"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Aristippus"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Xenophon"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Western_philosophy"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Antisthenes"
"http://dbpedia.org/resource/Solomon_Feferman","http://dbpedia.org/resource/Jon_Barwise"
"http://dbpedia.org/resource/Henry_Harclay","http://dbpedia.org/resource/William_of_Ockham"
"http://dbpedia.org/resource/Henry_Jones_(philosopher)","http://dbpedia.org/resource/John_Anderson_(philosopher)"
"http://dbpedia.org/resource/Sayyad_Laal_Shah_Hamdani","http://dbpedia.org/resource/Fazal_Ali_Qureshi"
"http://dbpedia.org/resource/Susan_Haack","http://dbpedia.org/resource/Luciano_Floridi"
"http://dbpedia.org/resource/Ernst_Platner","http://dbpedia.org/resource/Johann_Gottlieb_Fichte"
"http://dbpedia.org/resource/Jennifer_Hornsby","http://dbpedia.org/resource/Rae_Langton"
"http://dbpedia.org/resource/Jennifer_Hornsby","http://dbpedia.org/resource/Nancy_Bauer_(philosopher)"
"http://dbpedia.org/resource/Sextus_of_Chaeronea","http://dbpedia.org/resource/Herodes_Atticus"
"http://dbpedia.org/resource/Sextus_of_Chaeronea","http://dbpedia.org/resource/Apuleius"
"http://dbpedia.org/resource/Sextus_of_Chaeronea","http://dbpedia.org/resource/Marcus_Aurelius"
"http://dbpedia.org/resource/Sextus_of_Chaeronea","http://dbpedia.org/resource/Himerius"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Alain_de_Lille"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Albertus_Magnus"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Bonaventure"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Hildegard_of_Bingen"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Solomon_ibn_Gabirol"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Nicholas_of_Cusa"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Amalric_of_Bena"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Bernard_of_Clairvaux"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Berengar_of_Tours"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Israel_the_Grammarian"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Honorius_Augustodunensis"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/School_of_Chartres"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Bernardus_Silvestris"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/School_of_Saint_Victor"
"http://dbpedia.org/resource/John_Scotus_Eriugena__John_Scotus_Eriugena__1","http://dbpedia.org/resource/Peter_Damian"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Bossuet"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Evelyn_Underhill"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Laurentius_Surius"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Louis_de_Blois"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Geert_Groote"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Denis_the_Carthusian"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Dag_Hammarskjöld"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Jean_Gerson"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Johannes_Tauler"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Thomas_à_Kempis"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Hendrik_Herp"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Leonardus_Lessius"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Brethren_of_the_Common_Life"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Ernest_Hello"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Maurice_Maeterlinck"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/John_of_Schoonhoven"
"http://dbpedia.org/resource/John_of_Ruusbroec__John_of_Ruusbroec__1","http://dbpedia.org/resource/Thomas_á_Jesu"
"http://dbpedia.org/resource/Ali_ibn_al-Madini","http://dbpedia.org/resource/Ibrahim_ibn_Ya'qub_al-Juzajani"
"http://dbpedia.org/resource/Alison_Jaggar","http://dbpedia.org/resource/Sally_Haslanger"
"http://dbpedia.org/resource/Antisthenes","http://dbpedia.org/resource/Diogenes"
"http://dbpedia.org/resource/Antisthenes","http://dbpedia.org/resource/Cynicism_(philosophy)"
"http://dbpedia.org/resource/Antisthenes","http://dbpedia.org/resource/Stoicism"
"http://dbpedia.org/resource/Antisthenes","http://dbpedia.org/resource/Crates_of_Thebes"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Erasmus"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Hans_Urs_von_Balthasar"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Pope_Dionysius_of_Alexandria"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Pope_Benedict_XVI"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Arius"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/John_Scotus_Eriugena"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/John_II_(bishop_of_Jerusalem)"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Henry_More"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Gregory_of_Nyssa"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Pope_Theophilus_of_Alexandria"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Gregory_of_Nazianzus"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Basil_of_Caesarea"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Christian_theology"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Gregory_Thaumaturgus"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Karl_Rahner"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Maximus_the_Confessor"
"http://dbpedia.org/resource/Origen","http://dbpedia.org/resource/Tyrannius_Rufinus"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Ernst_Jünger"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Georg_Henrik_von_Wright"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/George_F._Kennan"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Henry_Kissinger"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Henry_Miller"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Arnold_J._Toynbee"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Carlos_Keller"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Francis_Parker_Yockey"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Julius_Evola"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Theodor_W._Adorno"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Malcolm_X"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Northrop_Frye"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Robert_Jay_Mathews"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Oswald_Mosley"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/H._P._Lovecraft"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Karl_Haushofer"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Michel_Aflaq"
"http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Paul_Nitze"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/resource/Eric_Voegelin"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/resource/Herman_Dooyeweerd"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/resource/Friedrich_Hayek"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/resource/Oskar_Morgenstern"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/resource/Gottfried_Haberler"
"http://dbpedia.org/resource/Otto_Neurath","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Otto_Neurath","http://dbpedia.org/resource/John_O'Neill_(philosopher)"
"http://dbpedia.org/resource/Otto_Neurath","http://dbpedia.org/resource/Berlin_Circle"
"http://dbpedia.org/resource/Otto_Weininger","http://dbpedia.org/resource/August_Strindberg"
