"Philosopher","Influenced_By","Influenced"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Karl_Löwith","http://dbpedia.org/resource/Hans_Jonas"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Moses_Mendelssohn","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Muhammad_ibn_Zakariya_al-Razi","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexis_de_Tocqueville","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Avicenna","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/R._G._Collingwood","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/R._H._Tawney","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Saadia_Gaon","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Émile_Durkheim","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Paul_Kraus_(Arabist)","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Hebrew_Bible","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Lev_Shestov","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Eduard_Zeller","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Julius_Ebbinghaus","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Otto_von_Gierke","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Gershom_Scholem","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Aristophanes","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Hermann_Cohen","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Livy","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Louis_Massignon","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Lucretius","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Nahum_Norbert_Glatzer","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Nechama_Leibowitz","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Philo","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Niccolò_Machiavelli","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jacob_Klein_(philosopher)","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Carl_Schmitt","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Cicero","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/David_Daube","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jean-Jacques_Rousseau","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Johann_Joachim_Winckelmann","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Kurt_Riezler","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Xenophon","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Umberto_Cassuto","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Karl_Reinhardt_(philologist)","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Rudolf_Otto","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexander_Altmann","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Founding_Fathers_of_the_United_States","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Franz_Rosenzweig","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Friedrich_Nietzsche","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Baruch_Spinoza","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Simon_Dubnow","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_Aquinas","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_More","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thucydides","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Martin_Buber","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/David_Grene","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Judah_Halevi","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Julius_Guttmann","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Ernest_Barker","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Gotthold_Ephraim_Lessing","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Isaac_Abarbanel","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Karl_Barth","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Max_Weber","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Tacitus","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Talmud","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jacob_Talmon","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Karl_Löwith","http://dbpedia.org/resource/Hans_Speier"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Moses_Mendelssohn","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Muhammad_ibn_Zakariya_al-Razi","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexis_de_Tocqueville","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Avicenna","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/R._G._Collingwood","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/R._H._Tawney","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Saadia_Gaon","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Émile_Durkheim","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Paul_Kraus_(Arabist)","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Hebrew_Bible","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Lev_Shestov","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Eduard_Zeller","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Julius_Ebbinghaus","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Otto_von_Gierke","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Gershom_Scholem","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Aristophanes","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Hermann_Cohen","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Livy","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Louis_Massignon","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Lucretius","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Nahum_Norbert_Glatzer","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Nechama_Leibowitz","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Philo","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Niccolò_Machiavelli","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jacob_Klein_(philosopher)","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Carl_Schmitt","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Cicero","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/David_Daube","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jean-Jacques_Rousseau","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Johann_Joachim_Winckelmann","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Kurt_Riezler","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Xenophon","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Umberto_Cassuto","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Karl_Reinhardt_(philologist)","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Rudolf_Otto","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexander_Altmann","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Founding_Fathers_of_the_United_States","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Franz_Rosenzweig","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Friedrich_Nietzsche","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Baruch_Spinoza","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Simon_Dubnow","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_Aquinas","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thomas_More","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Thucydides","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Martin_Buber","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/David_Grene","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Maimonides","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Judah_Halevi","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Julius_Guttmann","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Ernest_Barker","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Oswald_Spengler","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Gotthold_Ephraim_Lessing","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Isaac_Abarbanel","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Karl_Barth","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Max_Weber","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Tacitus","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Talmud","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jacob_Talmon","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Karl_Löwith","http://dbpedia.org/resource/Aryeh_Motzkin"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Moses_Mendelssohn","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Muhammad_ibn_Zakariya_al-Razi","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Alexis_de_Tocqueville","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Avicenna","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/R._G._Collingwood","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/R._H._Tawney","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Saadia_Gaon","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Émile_Durkheim","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Paul_Kraus_(Arabist)","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Hebrew_Bible","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Lev_Shestov","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Eduard_Zeller","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Julius_Ebbinghaus","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Otto_von_Gierke","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Gershom_Scholem","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Aristophanes","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Hermann_Cohen","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Livy","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Louis_Massignon","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Lucretius","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Nahum_Norbert_Glatzer","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Nechama_Leibowitz","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Philo","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Niccolò_Machiavelli","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jacob_Klein_(philosopher)","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Carl_Schmitt","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Cicero","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/David_Daube","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Jean-Jacques_Rousseau","http://dbpedia.org/resource/Nathan_Tarcov"
"http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Johann_Joachim_Winckelmann","http://dbpedia.org/resource/Nathan_Tarcov"
