"Philosopher","Influenced_By"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Arthur_Schopenhauer"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Charles_Baudelaire"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Charles_Darwin"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Oscar_Wilde"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Renzo_Novatore","http://dbpedia.org/resource/Max_Stirner"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Al-Ghazali"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Averroes"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Duns_Scotus"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Isaac_Beeckman"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/François_Viète"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Elisabeth_of_the_Palatinate"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Anselm_of_Canterbury"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Archimedes"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Teresa_of_Ávila"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/William_Harvey"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/William_of_Ockham"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Francisco_Sanches"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Francisco_Suárez"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Stoicism"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Sextus_Empiricus"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Marin_Mersenne"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Jacobus_Golius"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Ibn_al-Haytham"
"http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Michel_de_Montaigne"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Adi_Shankara"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Hermes_Trismegistus"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Laozi"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Socrates"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Ibn_Arabi"
"http://dbpedia.org/resource/René_Guénon","http://dbpedia.org/resource/Ibn_Khaldun"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Edward_Said"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Stuart_Hall_(cultural_theorist)"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Gayatri_Chakravorty_Spivak"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Laura_Mulvey"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Teresa_de_Lauretis"
"http://dbpedia.org/resource/Rey_Chow","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Reza_Davari_Ardakani","http://dbpedia.org/resource/Al-Farabi"
"http://dbpedia.org/resource/Reza_Davari_Ardakani","http://dbpedia.org/resource/Ahmad_Fardid"
"http://dbpedia.org/resource/Reza_Davari_Ardakani","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Richard_Aaron","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Richard_Avenarius","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Richard_Avenarius","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Richard_Boyd","http://dbpedia.org/resource/Hilary_Putnam"
"http://dbpedia.org/resource/Richard_Cantillon","http://dbpedia.org/resource/Jean_Boisard"
"http://dbpedia.org/resource/Richard_David_Precht","http://dbpedia.org/resource/Robert_Musil"
"http://dbpedia.org/resource/Richard_David_Precht","http://dbpedia.org/resource/Michael_Sandel"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Wilfrid_Sellars"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Hannah_Arendt"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Hans-Georg_Gadamer"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/John_Dewey"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Charles_Sanders_Peirce"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Jürgen_Habermas"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Richard_Rorty"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Paul_Weiss_(philosopher)"
"http://dbpedia.org/resource/Richard_J._Bernstein","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Richard_Kearney","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Richard_Kearney","http://dbpedia.org/resource/Dietrich_Bonhoeffer"
"http://dbpedia.org/resource/Richard_Kearney","http://dbpedia.org/resource/John_D._Caputo"
"http://dbpedia.org/resource/Richard_Kearney","http://dbpedia.org/resource/Friedrich_Schleiermacher"
"http://dbpedia.org/resource/Richard_Kearney","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Richard_Kearney","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/Richard_Montague","http://dbpedia.org/resource/Alfred_Tarski"
"http://dbpedia.org/resource/Richard_Popkin","http://dbpedia.org/resource/Pierre_Bayle"
"http://dbpedia.org/resource/Richard_Popkin","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Richard_Popkin","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Walter_Rauschenbusch"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Wilfrid_Sellars"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Donald_Davidson_(philosopher)"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Jean-François_Lyotard"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/John_Dewey"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/John_Rawls"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Hubert_Dreyfus"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Isaiah_Berlin"
"http://dbpedia.org/resource/Richard_Rorty","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Richard_Sylvan","http://dbpedia.org/resource/Alexius_Meinong"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Stanislav_Grof"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Carl_Jung"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Rudolf_Steiner"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/James_Hillman"
"http://dbpedia.org/resource/Richard_Tarnas","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Richard_Taylor_(philosopher)","http://dbpedia.org/resource/Arthur_Schopenhauer"
"http://dbpedia.org/resource/Richard_Thomas_Alexander","http://dbpedia.org/resource/George_Counts"
"http://dbpedia.org/resource/Richard_Thomas_Alexander","http://dbpedia.org/resource/John_Dewey"
"http://dbpedia.org/resource/Richard_Velkley","http://dbpedia.org/resource/Dieter_Henrich"
"http://dbpedia.org/resource/Richard_Velkley","http://dbpedia.org/resource/Hans-Georg_Gadamer"
"http://dbpedia.org/resource/Richard_Velkley","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Richard_Velkley","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Richard_Velkley","http://dbpedia.org/resource/Richard_Kennington"
"http://dbpedia.org/resource/Richard_Velkley","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Richard_Velkley","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Rigas_Feraios","http://dbpedia.org/resource/Age_of_Enlightenment"
"http://dbpedia.org/resource/Rigas_Feraios","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Rigas_Feraios","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Wilhelm_Reich"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Aleister_Crowley"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Alfred_Korzybski"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/George_Gurdjieff"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Buckminster_Fuller"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Carl_Jung"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/John_C._Lilly"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Charles_Fort"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Timothy_Leary"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/James_Joyce"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Silvio_Gesell"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Ezra_Pound"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/H._P._Lovecraft"
"http://dbpedia.org/resource/Robert_Anton_Wilson","http://dbpedia.org/resource/Max_Stirner"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Wilfrid_Sellars"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Herbert_Marcuse"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Stanley_Rosen"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Bernard_Williams"
"http://dbpedia.org/resource/Robert_B._Pippin","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Wilfrid_Sellars"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Donald_Davidson_(philosopher)"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/David_Lewis_(philosopher)"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Richard_Rorty"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Robert_B._Pippin"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Robert_Brandom","http://dbpedia.org/resource/Michael_Dummett"
"http://dbpedia.org/resource/Robert_C._Solomon","http://dbpedia.org/resource/Albert_Camus"
"http://dbpedia.org/resource/Robert_C._Solomon","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Robert_C._Solomon","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Robert_C._Solomon","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Robert_C._Solomon","http://dbpedia.org/resource/Frithjof_Bergmann"
"http://dbpedia.org/resource/Robert_D._Kaplan","http://dbpedia.org/resource/Hans_Morgenthau"
"http://dbpedia.org/resource/Robert_D._Kaplan","http://dbpedia.org/resource/John_Mearsheimer"
"http://dbpedia.org/resource/Robert_Filmer","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Robert_Gilpin","http://dbpedia.org/resource/E._H._Carr"
"http://dbpedia.org/resource/Robert_J._C._Young","http://dbpedia.org/resource/Walter_Benjamin"
"http://dbpedia.org/resource/Robert_J._C._Young","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Robert_J._C._Young","http://dbpedia.org/resource/Jorge_Luis_Borges"
"http://dbpedia.org/resource/Robert_J._C._Young","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Robert_J._C._Young","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Robert_J._Marks_II","http://dbpedia.org/resource/Walter_Bradley_(engineer)"
"http://dbpedia.org/resource/Robert_J._Marks_II","http://dbpedia.org/resource/William_A._Dembski"
"http://dbpedia.org/resource/Robert_Merrihew_Adams","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Robert_Merrihew_Adams","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Robert_Nozick","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Robert_Paul_Wolff","http://dbpedia.org/resource/C._I._Lewis"
"http://dbpedia.org/resource/Robert_Paul_Wolff","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Robert_Paul_Wolff","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Robert_Paul_Wolff","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Roberto_Mangabeira_Unger","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Roberto_Torretti","http://dbpedia.org/resource/Hilary_Putnam"
"http://dbpedia.org/resource/Roberto_Torretti","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Robin_Collins","http://dbpedia.org/resource/Alvin_Plantinga"
"http://dbpedia.org/resource/Cleopatra_the_Alchemist","http://dbpedia.org/resource/Mary_the_Jewess"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Erasmus"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Émile_Chartier"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Edward_Gibbon"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Louise_Michel"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/New_Testament"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/John_Fisher"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Bhagavad_Gita"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Charles_Darwin"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Thomas_More"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Homer"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Socrates"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Simone_Weil","http://dbpedia.org/resource/Michel_de_Montaigne"
"http://dbpedia.org/resource/Sissela_Bok","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Sissela_Bok","http://dbpedia.org/resource/Jeanne_Hersch"
"http://dbpedia.org/resource/Sissela_Bok","http://dbpedia.org/resource/Michel_de_Montaigne"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Book_of_Job"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Božidar_Debenjak"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Walter_Benjamin"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Ernesto_Laclau"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Alain_Badiou"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Alenka_Zupančič"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Étienne_Balibar"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Henri_Lefebvre"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Carl_Schmitt"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Fredric_Jameson"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Friedrich_Engels"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/G._K._Chesterton"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Jacques_Lacan"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Jacques_Rancière"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Theodor_W._Adorno"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Slavoj_Žižek","http://dbpedia.org/resource/Mladen_Dolar"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Archelaus_(philosopher)"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Diotima_of_Mantinea"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Anaxagoras"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Parmenides"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Damon_of_Athens"
"http://dbpedia.org/resource/Socrates","http://dbpedia.org/resource/Prodicus"
"http://dbpedia.org/resource/Solomon_Feferman","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Sophie_Oluwole","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Sophie_Oluwole","http://dbpedia.org/resource/Socrates"
"http://dbpedia.org/resource/Henry_Harclay","http://dbpedia.org/resource/Duns_Scotus"
"http://dbpedia.org/resource/Henry_Jones_(philosopher)","http://dbpedia.org/resource/Edward_Caird"
"http://dbpedia.org/resource/Hipparchia_of_Maroneia","http://dbpedia.org/resource/Crates_of_Thebes"
"http://dbpedia.org/resource/Lawrence_M._Hinman","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Paul_Horwich","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Sayyad_Laal_Shah_Hamdani","http://dbpedia.org/resource/Muhammad_Usman_Damani"
"http://dbpedia.org/resource/Sayyad_Laal_Shah_Hamdani","http://dbpedia.org/resource/Abu_Hanifa"
"http://dbpedia.org/resource/Sayyad_Laal_Shah_Hamdani","http://dbpedia.org/resource/Ahmad_Sirhindi"
"http://dbpedia.org/resource/Sayyad_Laal_Shah_Hamdani","http://dbpedia.org/resource/Baha'_al-Din_Naqshband"
"http://dbpedia.org/resource/Susan_Haack","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Susan_Haack","http://dbpedia.org/resource/Charles_Sanders_Peirce"
"http://dbpedia.org/resource/Susan_Haack","http://dbpedia.org/resource/Francis_Bacon"
"http://dbpedia.org/resource/Susan_Haack","http://dbpedia.org/resource/Frank_Ramsey_(mathematician)"
"http://dbpedia.org/resource/Ullrich_Haase","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Ullrich_Haase","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Ernest_Lepore","http://dbpedia.org/resource/Donald_Davidson_(philosopher)"
"http://dbpedia.org/resource/Ernest_Lepore","http://dbpedia.org/resource/Jerry_Fodor"
"http://dbpedia.org/resource/Ernst_Platner","http://dbpedia.org/resource/Johann_August_Ernesti"
"http://dbpedia.org/resource/Ernst_Platner","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Ernst_Platner","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Zoilus","http://dbpedia.org/resource/Polycrates_(sophist)"
"http://dbpedia.org/resource/Zoilus","http://dbpedia.org/resource/Isocrates"
"http://dbpedia.org/resource/Jennifer_Hornsby","http://dbpedia.org/resource/Donald_Davidson_(philosopher)"
"http://dbpedia.org/resource/Jennifer_Hornsby","http://dbpedia.org/resource/Bernard_Williams"
"http://dbpedia.org/resource/Jennifer_Hornsby","http://dbpedia.org/resource/J._L._Austin"
"http://dbpedia.org/resource/Jerrold_Katz","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Sally_Scholz","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Sally_Scholz","http://dbpedia.org/resource/Simone_de_Beauvoir"
"http://dbpedia.org/resource/Sally_Sedgwick","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Sally_Sedgwick","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Sally_Sedgwick","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Souleymane_Bachir_Diagne","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Souleymane_Bachir_Diagne","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Souleymane_Bachir_Diagne","http://dbpedia.org/resource/Jean-Toussaint_Desanti"
"http://dbpedia.org/resource/William_Crathorn","http://dbpedia.org/resource/William_of_Ockham"
"http://dbpedia.org/resource/Miguel_Abensour","http://dbpedia.org/resource/Claude_Lefort"
"http://dbpedia.org/resource/Sextus_of_Chaeronea","http://dbpedia.org/resource/Plutarch"
"http://dbpedia.org/resource/Kristi_Sweet","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Kristi_Sweet","http://dbpedia.org/resource/Martin_Heidegger"
